person_id,birthdate,school,country,height,weight,season_exp,position,rosterstatus,games_played_current_season_flag
1564,1973-05-29,Auburn-Montgomery,USA,Unknown,0.0,4,Forward,Inactive,N
1629626,1999-11-16,Oregon,Sudan,7-2,220.0,4,Center-Forward,Active,N
76195,1962-10-16,Bridgeport,USA,7-6,200.0,10,Center,Inactive,N
1628413,1996-01-02,UCLA,Australia,6-8,225.0,2,Forward,Inactive,N
1629716,1998-04-17,Duke,USA,6-10,249.0,3,Center,Inactive,N
76196,1931-08-21,Georgetown,USA,6-5,205.0,1,Forward,Inactive,N
1630195,2000-09-11,Unknown,Argentina,6-6,200.0,2,Forward,Inactive,N
76197,1931-10-29,Minnesota,USA,6-4,195.0,1,Guard,Inactive,N
76203,1935-07-01,Illinois,USA,6-8,220.0,1,Forward,Inactive,N
76198,1954-07-27,Louisville,USA,6-2,175.0,1,Guard,Inactive,N
1603,1969-02-01,Minnesota,USA,6-5,200.0,3,Guard,Inactive,N
1629648,1997-11-05,Tennessee,USA,6-2,180.0,2,Guard,Inactive,N
1121,1970-04-27,UNLV,USA,6-4,185.0,1,Guard,Inactive,N
1629067,1999-11-08,Skyliners Frankfurt,Germany,6-8,180.0,5,Guard,Inactive,N
76201,1942-05-31,Cincinnati,USA,6-4,192.0,2,Forward,Inactive,N
41,1968-06-08,St. Louis,USA,6-8,230.0,7,Forward,Inactive,N
2588,1980-04-05,Florida,USA,6-10,235.0,13,Center-Forward,Inactive,N
1626164,1996-10-30,Kentucky,USA,6-5,206.0,8,Guard,Active,N
202344,1987-11-25,Clemson,USA,6-8,228.0,8,Forward,Inactive,N
200767,1984-11-21,Connecticut,USA,6-10,240.0,5,Forward-Center,Inactive,N
76204,1946-09-06,Idaho State,USA,6-2,200.0,5,Guard,Inactive,N
1916,1976-05-07,Penn State,USA,6-11,230.0,11,Center,Inactive,N
1522,1974-10-09,Maryland,USA,6-6,226.0,2,Forward,Inactive,N
76206,1937-04-26,Kansas State,USA,6-8,215.0,11,Forward,Inactive,N
2430,1981-11-20,Duke,USA,6-9,258.0,13,Forward,Inactive,N
76207,1927-06-29,Muhlenberg,USA,6-5,200.0,2,Forward,Inactive,N
1953,1972-09-20,Villa Clara,Cuba,6-8,220.0,1,Forward,Inactive,N
76209,1924-07-25,Temple,USA,6-8,220.0,1,Center,Inactive,N
76210,1927-03-11,Denver,USA,6-5,210.0,5,Forward,Inactive,N
2547,1984-03-24,Georgia Tech,USA,6-11,235.0,14,Forward,Inactive,N
1630527,2001-11-28,Kentucky,USA,6-6,188.0,2,Guard,Active,N
76212,1956-05-18,Maryland,USA,6-8,225.0,1,Forward,Inactive,N
76213,1953-10-02,South Carolina,USA,6-8,220.0,6,Forward,Inactive,N
1628449,1993-01-11,Oregon,Saint Lucia,6-9,200.0,6,Forward-Center,Active,N
2257,1978-05-20,Georgetown,USA,7-0,257.0,4,Center,Inactive,N
1631123,1999-06-27,San Francisco,USA,6-2,180.0,1,Guard,Active,N
76214,1925-03-06,Western Michigan,USA,6-4,210.0,3,Forward,Inactive,N
1477,1971-06-14,California State-Fullerton,USA,6-7,200.0,14,Forward,Inactive,N
1763,1975-11-20,Iowa,USA,6-9,218.0,10,Forward,Inactive,N
1628968,1998-10-02,Unknown,USA,6-6,190.0,3,Forward-Guard,Inactive,N
76217,1961-03-17,Kentucky,USA,7-1,235.0,10,Center,Inactive,N
1085,1973-06-11,Pennsylvania,USA,Unknown,0.0,3,Forward,Inactive,N
1629065,1997-06-16,Boston College,USA,6-1,187.0,2,Guard,Inactive,N
671,1973-09-02,Colorado,USA,6-5,196.0,2,Guard,Inactive,N
76221,1954-05-21,Detroit,USA,6-1,175.0,1,Guard,Inactive,N
76222,1950-06-13,Oregon State,USA,6-2,180.0,6,Guard,Inactive,N
76223,1952-03-25,Boston University,USA,6-5,195.0,1,Forward,Inactive,N
1863,1976-06-02,Eastern Michigan,USA,5-5,133.0,14,Guard,Inactive,N
76224,1922-07-24,St. John's (NY),USA,6-9,225.0,2,Center,Inactive,N
76225,1957-05-17,San Francisco,USA,6-6,185.0,3,Guard,Inactive,N
200841,1983-03-07,UCLA,USA,6-6,207.0,1,Guard,Inactive,N
76226,1950-08-01,Tulsa,USA,6-1,175.0,3,Guard,Inactive,N
202342,1987-10-09,Iowa State,USA,6-10,230.0,3,Forward,Inactive,N
76227,1942-07-26,Ohio State,USA,6-8,210.0,2,Forward,Inactive,N
76229,1953-10-16,Texas Southern,USA,6-6,190.0,3,Forward,Inactive,N
202340,1990-11-26,University of Texas at Austin,USA,6-3,180.0,13,Guard,Inactive,N
76233,1943-07-28,Princeton,USA,6-5,205.0,10,Forward,Inactive,N
76230,1959-05-16,Wyoming,USA,6-5,215.0,3,Guard,Inactive,N
76231,1957-03-19,North Carolina,USA,6-6,195.0,9,Guard,Inactive,N
76232,1928-09-24,Oklahoma State,USA,6-3,175.0,1,Guard,Inactive,N
2214,1979-04-18,Villanova,USA,6-10,245.0,5,Forward,Inactive,N
762,1972-03-22,Brigham Young,USA,7-6,275.0,13,Center,Inactive,N
1628396,1998-01-08,North Carolina,USA,6-11,248.0,6,Center-Forward,Inactive,N
1361,1968-09-27,Melbourne,Australia,6-10,265.0,1,Center,Inactive,N
66,1970-03-24,Providence,USA,6-8,230.0,1,Forward,Inactive,N
1765,1976-05-15,Xavier,USA,6-8,245.0,3,Forward,Inactive,N
1920,1977-01-10,Arizona,USA,6-10,227.0,1,Center,Inactive,N
76237,1963-11-17,Maryland,USA,6-7,185.0,4,Forward,Inactive,N
210,1970-05-20,Oregon,USA,5-11,173.0,12,Guard,Inactive,N
1631103,2003-05-12,Ohio State,USA,6-4,180.0,1,Forward,Active,N
76238,1925-05-28,Michigan State,USA,6-6,215.0,5,Forward,Inactive,N
1629714,1996-06-07,College of Charleston,USA,6-5,250.0,3,Forward,Inactive,N
76241,1931-02-03,New York University,USA,6-1,170.0,1,Guard,Inactive,N
76242,1955-10-17,Stanford,USA,6-2,185.0,9,Guard,Inactive,N
76243,1927-09-25,Colgate,USA,6-5,180.0,13,Guard,Inactive,N
1631128,2001-04-17,Kansas,USA,6-6,220.0,1,Guard,Active,N
1629649,1999-01-08,Michigan,Canada,6-6,221.0,4,Forward,Inactive,N
160,1970-09-19,Wyoming,USA,6-7,215.0,3,Forward,Inactive,N
2452,1980-09-19,St. Bonaventure,USA,6-2,185.0,3,Guard,Inactive,N
76245,1936-09-23,North Carolina,USA,6-6,205.0,1,Forward,Inactive,N
76247,1960-10-11,Minnesota,USA,7-3,230.0,11,Center,Inactive,N
201147,1986-03-05,Florida,USA,6-9,188.0,14,Guard-Forward,Inactive,N
2249,1980-11-19,Auburn,USA,6-4,195.0,4,Guard,Inactive,N
76248,1951-12-03,Minnesota,USA,6-9,210.0,9,Forward,Inactive,N
76249,1955-09-16,Arkansas,USA,6-4,180.0,8,Guard,Inactive,N
200758,1985-03-20,Arkansas,USA,6-7,235.0,8,Forward,Inactive,N
2056,1979-10-02,Union Olimpija,Slovenia,7-1,255.0,9,Center,Inactive,N
76250,1923-05-01,Louisiana State,USA,6-1,180.0,7,Guard,Inactive,N
783,1959-08-14,Penn State,USA,6-9,240.0,12,Forward,Inactive,N
76252,1953-09-17,Louisville,USA,6-5,210.0,12,Forward,Inactive,N
1628969,1996-08-30,Villanova,USA,6-6,209.0,5,Guard-Forward,Active,N
1628970,1998-03-21,Michigan State,USA,6-7,225.0,4,Forward,Active,N
76254,1923-09-22,University of Charleston,USA,6-2,195.0,1,Forward,Inactive,N
1628578,1994-02-11,Connecticut,USA,6-10,230.0,2,Center,Inactive,N
76255,1923-12-31,Dartmouth,USA,6-4,175.0,1,Forward,Inactive,N
1628515,1996-04-13,Kentucky,USA,6-3,215.0,1,Guard,Inactive,N
76256,1947-06-15,Toledo,USA,6-5,210.0,3,Forward,Inactive,N
1629052,1998-06-20,Syracuse,Canada,6-7,210.0,4,Forward-Guard,Active,N
76257,1951-08-23,Virginia Tech,USA,6-7,210.0,9,Forward,Inactive,N
76258,1944-04-18,Johnson C. Smith,USA,6-4,190.0,1,Guard,Inactive,N
76259,1952-08-31,Michigan,USA,6-2,185.0,1,Guard,Inactive,N
76260,1963-06-21,South Carolina,USA,7-0,235.0,2,Center,Inactive,N
76261,1958-08-29,Texas A&M,USA,6-4,180.0,1,Guard,Inactive,N
201972,1987-03-20,Washington,USA,6-7,255.0,4,Forward,Inactive,N
1629151,1990-08-23,Valparaiso,Australia,6-6,215.0,3,Guard-Forward,Inactive,N
76262,1958-02-24,West Virginia Wesleyan,USA,6-4,185.0,2,Guard,Inactive,N
76263,1954-01-11,Notre Dame,USA,6-4,178.0,4,Guard,Inactive,N
76264,1920-05-11,West Texas A&M,USA,6-4,185.0,2,Forward,Inactive,N
201166,1985-01-14,Oregon,USA,6-0,161.0,11,Guard,Inactive,N
1629717,1998-06-05,Houston,USA,6-3,195.0,3,Guard,Inactive,N
1628415,1996-01-22,Oregon,Canada,6-6,225.0,6,Guard-Forward,Active,N
76265,1969-10-12,Louisiana-Lafayette,USA,6-6,200.0,3,Forward,Inactive,N
202705,1989-01-26,Providence,USA,6-5,200.0,5,Guard,Inactive,N
76266,1958-08-17,La Salle,USA,6-7,220.0,6,Forward,Inactive,N
418,1965-07-31,California-Irvine,USA,5-11,165.0,10,Guard,Inactive,N
1626148,1992-10-10,Stanford,USA,6-7,224.0,4,Forward-Guard,Inactive,N
201628,1984-09-24,Cal State-Fullerton,USA,6-2,175.0,4,Guard,Inactive,N
1628971,1996-08-15,Miami,USA,6-4,202.0,5,Guard-Forward,Active,N
76270,1923-03-14,Humboldt State,USA,6-2,175.0,1,Forward,Inactive,N
244,1968-11-29,Jacksonville,USA,Unknown,0.0,12,Guard,Inactive,N
200793,1984-08-17,Illinois,USA,6-0,185.0,3,Guard,Inactive,N
201974,1987-09-08,Xavier,USA,6-8,233.0,4,Forward,Inactive,N
2484,1978-12-30,Texas-San Antonio,USA,6-5,210.0,9,Guard,Inactive,N
76272,1948-08-07,Iowa,USA,6-3,182.0,13,Guard,Inactive,N
1631122,2000-03-05,Michigan State,USA,Unknown,0.0,0,Unknown,Inactive,N
76273,1935-10-30,Wayne State,USA,6-6,190.0,1,Forward,Inactive,N
1871,1975-07-28,Pepperdine,USA,6-4,210.0,1,Guard,Inactive,N
76275,1923-10-02,Evansville,USA,6-0,155.0,1,Guard,Inactive,N
203913,1992-12-18,Missouri,USA,6-5,214.0,2,Guard,Inactive,N
1627759,1996-10-24,California,USA,6-6,223.0,7,Guard-Forward,Active,N
76276,1951-12-14,Missouri,USA,6-7,220.0,7,Forward,Inactive,N
1631112,2003-05-11,Baylor,USA,6-7,205.0,1,Guard,Active,N
2198,1982-03-10,Glynn Academy HS (GA),USA,6-11,290.0,13,Center,Inactive,N
76278,1919-10-12,Wyoming,USA,6-3,190.0,1,Forward,Inactive,N
76279,1955-02-19,UNLV,USA,6-11,225.0,1,Center,Inactive,N
203485,1990-08-26,North Carolina State,USA,6-5,189.0,5,Guard,Inactive,N
992,1974-04-03,Murray State,USA,Unknown,0.0,2,Unknown,Inactive,N
203900,1992-01-29,Oklahoma State,USA,6-3,190.0,4,Guard,Inactive,N
1479,1963-07-19,George Washington,USA,6-10,260.0,12,Center-Forward,Inactive,N
1629650,1999-10-13,UCLA,USA,7-2,245.0,4,Center,Inactive,N
76277,1969-11-03,Slippery Rock,USA,6-3,180.0,1,Forward,Inactive,N
136,1969-10-14,Louisiana Tech,USA,6-11,239.0,16,Forward-Center,Inactive,N
753,1968-05-22,New Mexico State,USA,6-2,190.0,13,Guard,Inactive,N
76282,1965-07-05,Idaho,USA,6-8,220.0,1,Forward,Inactive,N
76283,1958-08-20,Mississippi State,USA,6-10,215.0,5,Center,Inactive,N
200769,1985-11-29,Michigan State,USA,6-3,215.0,9,Guard,Inactive,N
76285,1929-06-27,South Philadelphia HS (PA),USA,6-3,200.0,2,Forward,Inactive,N
1628425,1995-02-10,Southern Methodist,USA,6-5,219.0,6,Guard-Forward,Inactive,N
2357,1979-06-03,McNeese State,USA,6-2,189.0,5,Guard,Inactive,N
1630535,2001-09-01,Texas,USA,6-7,206.0,2,Forward,Inactive,N
1629718,1997-02-02,St. Joseph's (PA),USA,6-6,199.0,4,Guard,Inactive,N
1630602,1998-12-04,Michigan State,USA,6-5,215.0,2,Forward,Inactive,N
1628972,1999-07-28,Oregon,USA,6-7,215.0,5,Guard-Forward,Active,N
76287,1930-01-01,Tilden Tech HS (IL),USA,6-10,235.0,2,Center,Inactive,N
76288,1967-11-13,DePaul,USA,6-6,210.0,1,Forward,Inactive,N
1628973,1996-08-31,Villanova,USA,6-2,190.0,5,Guard,Active,N
1594,1972-06-14,Temple,USA,6-4,190.0,9,Guard,Inactive,N
1627852,1993-03-02,Penarol,Argentina,6-8,195.0,2,Forward,Inactive,N
1629091,1995-04-19,Brigham Young,USA,6-5,210.0,2,Guard,Inactive,N
76289,1938-11-04,DePaul,USA,6-1,175.0,8,Guard,Inactive,N
76290,1954-10-19,La Salle,USA,6-10,185.0,8,Forward,Inactive,N
977,1978-08-23,Lower Merion HS (PA),USA,6-6,212.0,20,Forward-Guard,Inactive,N
95,1965-04-25,Seton Hall,USA,6-9,250.0,16,Forward,Inactive,N
1628418,1997-07-31,Indiana,USA,6-10,248.0,6,Center-Forward,Active,N
76291,1959-07-14,San Francisco,USA,7-0,245.0,3,Center,Inactive,N
76292,1964-08-08,Texas State,Norway,6-9,250.0,1,Forward,Inactive,N
1629783,1997-01-30,Murray State,USA,6-3,190.0,1,Guard,Inactive,N
76293,1937-08-01,Tennessee State,USA,6-7,210.0,2,Forward,Inactive,N
76294,1966-03-17,North Carolina,USA,6-6,215.0,1,Forward,Inactive,N
76295,1938-08-17,Jackson State,USA,6-9,210.0,2,Forward,Inactive,N
1761,1976-09-16,Clemson,USA,6-4,210.0,11,Guard,Inactive,N
76296,1954-08-20,Indiana,USA,6-3,190.0,10,Guard,Inactive,N
76297,1938-10-28,Wake Forest,USA,6-6,205.0,5,Forward,Inactive,N
201978,1988-05-22,Arizona,USA,6-7,209.0,8,Forward,Inactive,N
76298,1925-06-30,Columbia,USA,6-5,220.0,4,Forward,Inactive,N
146,1968-06-19,Arizona,USA,6-6,228.0,12,Guard-Forward,Inactive,N
672,1967-06-05,Iowa,USA,6-10,229.0,12,Forward,Inactive,N
203493,1991-03-16,North Carolina,USA,6-6,205.0,10,Guard-Forward,Active,N
76300,1956-05-15,California State-Fullerton,USA,6-6,190.0,1,Forward,Inactive,N
76301,1930-07-13,New York University,USA,6-0,170.0,1,Guard,Inactive,N
76302,1942-05-05,Michigan,USA,6-7,250.0,1,Center,Inactive,N
76303,1953-02-28,Utah,USA,6-2,185.0,2,Guard,Inactive,N
2469,1973-12-14,Auburn,Ireland,6-11,250.0,4,Center-Forward,Inactive,N
203504,1992-11-12,Michigan,USA,6-0,185.0,10,Guard,Inactive,N
76304,1958-05-22,Louisville,USA,6-5,175.0,1,Guard,Inactive,N
202692,1991-07-20,Colorado,USA,6-6,214.0,12,Guard,Active,N
2766,1980-02-25,Memphis,USA,6-0,195.0,2,Guard,Inactive,N
101207,1979-04-09,Minnesota,USA,6-3,205.0,2,Guard,Inactive,N
76305,1952-02-24,North Carolina State,USA,7-2,225.0,7,Center,Inactive,N
76307,1958-07-03,St. Louis,USA,6-2,180.0,1,Guard,Inactive,N
76308,1971-08-24,Maryland,USA,6-8,260.0,1,Forward,Inactive,N
76309,1945-09-21,Northwestern,USA,6-3,195.0,1,Guard,Inactive,N
197,1971-01-12,Connecticut,USA,6-7,218.0,8,Guard,Inactive,N
76311,1924-04-07,Tennessee,USA,6-5,220.0,2,Forward,Inactive,N
675,1973-01-18,Virginia,USA,6-8,242.0,1,Forward,Inactive,N
76313,1934-06-29,Kentucky,USA,6-7,228.0,2,Center,Inactive,N
1629126,1994-01-31,Iowa State,USA,6-4,240.0,3,Guard-Forward,Inactive,N
416,1968-05-26,Minnesota,USA,6-8,210.0,8,Forward,Inactive,N
76316,1962-11-05,Iona,USA,6-2,185.0,4,Guard,Inactive,N
76317,1950-08-10,Evansville,USA,6-4,190.0,9,Guard,Inactive,N
202221,1984-12-22,Wisconsin,USA,6-11,240.0,1,Center,Inactive,N
76318,1936-02-08,Pikeville,USA,6-2,200.0,5,Guard,Inactive,N
76319,1938-07-09,Niagara,USA,6-2,175.0,4,Guard,Inactive,N
2406,1980-03-13,Connecticut,USA,6-7,228.0,15,Forward,Inactive,N
76320,1966-03-11,Stanford,USA,6-11,240.0,3,Center,Inactive,N
2866,1985-03-10,Coastal Christian Academy (VA),USA,6-10,260.0,4,Center,Inactive,N
1630215,2000-08-25,Baylor,USA,6-3,193.0,2,Guard,Active,N
202710,1989-09-14,Marquette,USA,6-7,230.0,12,Forward,Active,N
348,1970-12-15,UCLA,USA,6-5,210.0,9,Guard,Inactive,N
2446,1979-05-23,La Salle,USA,6-7,215.0,14,Forward,Inactive,N
202779,1989-03-06,Marquette,USA,6-3,190.0,3,Guard,Inactive,N
201182,1984-04-25,Vanderbilt,USA,6-7,220.0,2,Guard-Forward,Inactive,N
101115,1987-10-27,St. Joseph HS (NJ),USA,7-0,285.0,8,Center,Inactive,N
101198,1983-01-04,Georgia Tech,USA,6-0,185.0,9,Guard,Inactive,N
76321,1956-04-30,Syracuse,USA,6-7,215.0,4,Forward,Inactive,N
76322,1923-02-19,Seton Hall,USA,6-3,175.0,5,Guard,Inactive,N
76323,1922-06-18,Long Island-Brooklyn,USA,6-1,170.0,1,Forward,Inactive,N
2560,1981-05-21,Buducnost,Serbia,6-11,230.0,4,Forward-Center,Inactive,N
76324,1935-07-29,Bradley,USA,6-7,175.0,6,Forward,Inactive,N
203998,1995-09-21,Pinheiros,Brazil,6-9,218.0,8,Forward,Inactive,N
1629719,1996-10-08,UNC-Wilmington,USA,6-7,240.0,4,Forward,Inactive,N
679,1973-06-12,Alabama,USA,6-8,256.0,9,Forward,Inactive,N
262,1962-01-28,San Diego State,USA,6-9,224.0,15,Center,Inactive,N
1631288,1999-03-20,Oakland,USA,6-6,191.0,1,Forward,Active,N
76326,1925-02-04,St. John's (NY),USA,6-1,175.0,2,Guard,Inactive,N
201979,1989-02-07,Florida,USA,6-6,213.0,2,Guard,Inactive,N
101181,1981-09-28,Tau Ceramica,Spain,6-3,200.0,15,Guard,Inactive,N
76328,1943-01-28,Georgia Tech,USA,6-10,240.0,1,Center,Inactive,N
76329,1941-11-01,Arizona State,USA,6-5,195.0,6,Forward,Inactive,N
203484,1993-02-18,Georgia,USA,6-5,204.0,10,Guard,Active,N
76331,1927-11-04,CC of San Francisco,USA,6-3,180.0,7,Forward,Inactive,N
76330,1950-11-01,Pennsylvania,USA,6-7,210.0,8,Forward,Inactive,N
76332,1969-11-18,Michigan,USA,6-1,165.0,1,Guard,Inactive,N
76333,1921-06-02,Rockhurst,USA,6-1,180.0,1,Guard,Inactive,N
76334,1966-10-12,Kansas,USA,6-6,180.0,1,Guard,Inactive,N
76336,1947-07-27,Southern California,USA,6-0,165.0,4,Guard,Inactive,N
948,1974-03-22,Massachusetts,USA,6-11,240.0,18,Center-Forward,Inactive,N
1630267,1991-03-23,Unknown,Argentina,5-10,195.0,3,Guard,Inactive,N
922,1968-07-23,Clemson,USA,7-0,279.0,16,Center-Forward,Inactive,N
76338,1962-05-07,Ohio State,USA,6-7,215.0,11,Forward,Inactive,N
203477,1991-05-21,Murray State,USA,6-0,200.0,6,Guard,Inactive,N
1628427,1997-04-10,San Pablo Burgos,Slovenia,6-8,236.0,4,Forward,Active,N
1629962,1996-05-21,Princeton,USA,6-2,183.0,3,Guard,Inactive,N
76339,1947-04-12,La Salle,USA,6-4,195.0,1,Guard,Inactive,N
203991,1994-05-18,Elan Chalon,Switzerland,6-10,256.0,9,Center,Active,N
202382,1988-05-04,Texas-El Paso,USA,6-9,275.0,2,Forward,Inactive,N
2073,1977-05-02,Purdue,USA,6-8,240.0,13,Forward,Inactive,N
1630176,2001-02-25,Duke,USA,6-10,270.0,3,Center,Active,N
76340,1938-06-07,DePaul,USA,5-9,160.0,1,Guard,Inactive,N
76341,1916-11-02,California,USA,6-5,195.0,1,Forward,Inactive,N
2367,1976-08-13,California,USA,6-3,200.0,1,Guard,Inactive,N
76342,1959-10-27,Virginia,USA,6-5,210.0,5,Guard,Inactive,N
76343,1951-09-17,Oregon,USA,6-11,235.0,1,Center,Inactive,N
76344,1921-03-22,Minnesota,USA,6-0,170.0,4,Guard,Inactive,N
76345,1932-08-03,Bradley,USA,6-3,170.0,1,Center,Inactive,N
200760,1984-04-05,Memphis,USA,6-7,205.0,5,Forward,Inactive,N
76346,1917-11-06,Texas A&M-Commerce,USA,6-5,200.0,2,Forward,Inactive,N
156,1961-07-23,Wichita State,USA,6-9,225.0,16,Forward,Inactive,N
76348,1948-03-10,Notre Dame,USA,6-4,200.0,10,Guard,Inactive,N
713,1974-03-12,Southern Illinois,USA,6-6,220.0,7,Guard,Inactive,N
76350,1955-08-15,North Carolina State,USA,6-7,220.0,10,Forward,Inactive,N
76351,1951-01-09,Guilford,USA,6-6,205.0,9,Forward,Inactive,N
201960,1986-07-27,Missouri,USA,6-6,215.0,12,Forward,Inactive,N
1131,1969-11-04,Virginia Tech,USA,6-10,265.0,1,Forward,Inactive,N
76355,1958-06-11,Indiana,USA,6-5,180.0,6,Guard,Inactive,N
76358,1961-10-26,Louisiana State,USA,6-5,215.0,2,Guard,Inactive,N
76359,1924-07-25,Texas A&M-Commerce,USA,6-4,195.0,1,Forward,Inactive,N
1628975,1995-09-14,West Virginia,USA,6-1,200.0,5,Guard,Active,N
2466,1976-10-12,Louisiana State,USA,6-5,210.0,2,Guard,Inactive,N
76360,1957-10-10,St. John's (NY),USA,6-3,175.0,2,Guard,Inactive,N
76361,1956-08-31,Virginia Military Institute,USA,6-5,190.0,2,Guard,Inactive,N
1628976,1999-04-16,Duke,USA,6-10,270.0,5,Center-Forward,Active,N
203487,1991-10-10,Syracuse,USA,6-5,190.0,9,Guard,Active,N
76362,1957-07-30,San Francisco,USA,7-1,245.0,15,Center,Inactive,N
76363,1941-07-04,Oregon State,USA,6-7,220.0,1,Forward,Inactive,N
1627936,1994-02-28,Texas A&M,USA,6-5,186.0,6,Guard,Active,N
201956,1988-06-22,Maccabi Tel Aviv,Israel,6-9,225.0,10,Forward,Inactive,N
76365,1951-09-02,Hardin-Simmons,USA,6-9,218.0,11,Center,Inactive,N
767,1963-08-22,South Alabama,USA,6-8,220.0,8,Forward,Inactive,N
76367,1948-04-18,Notre Dame,USA,6-6,230.0,1,Forward,Inactive,N
1509,1974-08-26,Iowa State,USA,6-11,275.0,11,Center,Inactive,N
76368,1958-08-17,Auburn,USA,6-9,250.0,2,Forward,Inactive,N
1626161,1993-08-18,Kentucky,USA,7-0,240.0,7,Center,Active,N
1628505,1995-11-29,Cincinnati,USA,6-4,210.0,2,Guard,Inactive,N
190,1968-05-31,Temple,USA,7-0,255.0,12,Center,Inactive,N
1628463,1994-02-09,George Washington,USA,6-9,238.0,3,Forward,Inactive,N
76370,1959-04-30,Texas Southern,USA,7-1,230.0,2,Center,Inactive,N
1629958,1996-09-12,Old Dominion,USA,6-2,174.0,1,Guard,Inactive,N
76373,1917-02-12,East HS (NY),USA,5-11,170.0,4,Guard,Inactive,N
2763,1980-11-10,Xavier,USA,6-0,180.0,2,Guard,Inactive,N
201596,1986-05-19,Kansas,USA,6-2,190.0,10,Guard,Inactive,N
76374,1949-12-16,North Carolina,USA,6-6,188.0,1,Forward,Inactive,N
76375,1936-08-21,Kansas,USA,7-1,250.0,14,Center,Inactive,N
76376,1943-07-18,Utah,USA,6-5,185.0,4,Forward,Inactive,N
1472,1959-06-21,Utah,USA,6-10,220.0,16,Forward,Inactive,N
1630577,2001-06-29,St. John's,USA,6-7,217.0,1,Forward,Active,N
1630551,2001-06-29,Pittsburgh,USA,6-6,206.0,2,Guard-Forward,Active,N
76378,1964-04-05,Gonzaga,USA,6-10,230.0,1,Forward,Inactive,N
1631113,2002-09-16,Tennessee,USA,5-11,170.0,1,Guard,Inactive,N
2199,1982-10-02,Dominguez HS (CA),USA,7-0,235.0,20,Center,Inactive,N
201163,1987-05-10,DePaul,USA,6-8,235.0,13,Forward,Inactive,N
76379,1946-03-22,Houston,USA,6-5,210.0,11,Guard,Inactive,N
76380,1920-02-29,Louisiana State,USA,6-3,185.0,1,Forward,Inactive,N
364,1967-10-05,Kentucky,USA,6-4,185.0,12,Guard,Inactive,N
76382,1941-01-31,Wake Forest,USA,6-8,240.0,9,Forward,Inactive,N
76384,1963-11-25,North Carolina State,USA,6-7,225.0,1,Forward,Inactive,N
1629147,1995-11-01,College of Charleston,USA,6-4,190.0,2,Guard,Inactive,N
384,1971-07-17,Indiana,USA,6-7,210.0,13,Guard-Forward,Inactive,N
1629597,1995-11-17,Arizona State,USA,6-5,220.0,3,Forward,Inactive,N
76385,1956-09-08,West Texas A&M,USA,6-1,180.0,15,Guard,Inactive,N
203805,1991-02-08,Montana,USA,Unknown,0.0,2,Unknown,Inactive,N
76387,1967-07-03,Missouri,USA,6-7,195.0,3,Forward,Inactive,N
2735,1983-06-20,Stanford,USA,6-8,210.0,9,Forward-Guard,Inactive,N
719,1972-09-21,Wake Forest,USA,6-2,188.0,2,Guard,Inactive,N
164,1967-11-20,Boise State,USA,6-3,195.0,9,Guard,Inactive,N
1629185,1995-11-21,Florida,USA,5-11,175.0,5,Guard,Inactive,N
76391,1925-03-05,Canisius,USA,6-2,190.0,2,Forward,Inactive,N
76392,1949-11-30,Marquette,USA,6-11,220.0,8,Center,Inactive,N
1627737,1997-07-02,Washington,USA,6-9,240.0,7,Forward,Inactive,N
76393,1930-08-06,Fordham,USA,6-4,210.0,1,Guard,Inactive,N
76394,1927-06-08,Toledo,USA,6-5,210.0,5,Forward,Inactive,N
76395,1944-05-11,Grambling,USA,6-10,255.0,4,Center,Inactive,N
57,1970-05-09,Pepperdine,USA,6-6,205.0,15,Guard-Forward,Inactive,N
202091,1986-09-15,Temple,USA,Unknown,0.0,2,Unknown,Inactive,N
1626176,1991-12-01,Syracuse,USA,6-9,250.0,3,Forward,Inactive,N
203902,1992-11-01,Xavier,USA,6-3,190.0,2,Guard,Inactive,N
1630528,2001-12-08,Arizona State,USA,6-4,215.0,2,Guard,Active,N
203565,1988-06-03,California,USA,Unknown,0.0,1,Unknown,Inactive,N
928,1972-02-20,Georgetown,USA,6-6,195.0,1,Forward,Inactive,N
76397,1941-07-15,Minnesota,USA,6-2,175.0,10,Guard,Inactive,N
203546,1991-03-07,Belmont,USA,6-3,175.0,7,Guard,Inactive,N
1721,1975-04-16,UNLV,USA,6-11,221.0,7,Center-Forward,Inactive,N
1629634,1996-09-19,Gonzaga,Canada,6-8,215.0,4,Forward,Active,N
1626262,1992-07-04,Arkansas,USA,6-7,225.0,1,Forward,Inactive,N
203903,1992-06-07,Missouri,USA,6-5,194.0,9,Guard,Active,N
1628492,1993-11-26,Colorado State,Puerto Rico,6-4,185.0,1,Guard,Inactive,N
1127,1970-12-13,Georgia,USA,7-0,265.0,1,Center,Inactive,N
1629651,1999-04-17,Georgia,USA,6-11,215.0,4,Center,Active,N
2049,1978-05-08,Hofstra,USA,5-11,170.0,8,Guard,Inactive,N
76402,1949-09-13,Ohio State,USA,6-3,185.0,9,Guard,Inactive,N
2043,1977-09-07,Michigan State,USA,6-2,210.0,7,Guard,Inactive,N
76403,1943-05-01,Ohio Wesleyan,USA,6-6,210.0,11,Forward,Inactive,N
1629598,1997-07-23,Campbell University,USA,5-9,180.0,2,Guard,Inactive,N
76404,1922-10-13,Xavier of Louisiana,USA,6-6,220.0,8,Center,Inactive,N
